@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,16'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma4 numeric

@data
1193,121,22284.12,3,4,3,2,1,1628.895708,510.106579,7,18.165873,19,14.91059,1.754386
1200,204,5571.03,3,4,3,2,21,592.855885,352.844456,7,3.79133,20,6.570578,1.403509
1205,288,11142.06,8,7,3,7,4,2564.706576,1103.161544,6,23.252947,18,13.947039,1.212121
1207,306,8356.55,5,4,3,2,3,1225.850198,559.065769,8,7.441861,18,14.58696,2.264151
1209,180,2506.96,4,4,3,2,32,2543.25006,942.209454,6,14.330951,18,20.998358,2.264151
1210,361,22284.12,4,4,3,6,1,1680.924292,582.611306,6,15.565959,18,12.773914,2.790698
1211,187,22284.12,4,4,3,2,16,1138.722957,662.112797,7,4.477898,20,14.228039,2.051282
1213,182,13927.58,2,7,3,2,27,882.069942,445.319039,7,10.094369,19,9.409687,1.851852
1214,221,16713.09,8,4,3,2,1,1846.29529,830.320266,7,14.009794,18,13.978011,2.727273
1216,236,8356.55,3,4,3,6,20,892.033483,521.527431,9,8.673395,19,12.115189,0.813008
1217,252,23676.88,6,7,3,2,26,928.846482,420.170939,7,9.380049,18,7.535513,2.307692
1218,247,16713.09,3,7,3,6,2,1457.161465,603.100518,7,11.20899,19,7.384245,2.702703
1220,143,22284.12,3,7,3,2,1,725.121586,310.575564,7,9.326482,20,3.429712,1.230769
1222,110,1309.19,2,4,3,2,10,823.513804,473.732488,8,6.208001,18,7.921876,2.4
1223,121,1392.76,4,4,3,2,5,760.532396,361.835898,9,5.628166,20,7.846897,1.19403
2217,63,1326.26,7,0,3,2,16,461.556014,440.476916,9,2.964091,17,5.929796,2.916667
2221,56,3978.78,5,0,3,2,15,241.560703,235.586142,5,3.379901,18,1.828498,2.857143
2223,56,3090.19,4,0,3,2,13,663.767613,503.619195,6,0.813373,21,5.175366,2
2224,56,1856.76,5,0,2,2,12,538.898294,458.580985,8,2.588527,18,6.301714,2.553191
2226,56,13262.6,10,0,3,2,9,529.609504,493.247248,5,4.548269,18,5.09148,1.818182
2227,48,6631.3,1,0,2,2,5,254.918041,200.804205,6,2.301057,17,2.873942,2.745098
2228,63,5305.04,11,0,3,2,10,520.068179,442.420737,5,5.93443,18,6.523579,1.904762
2229,63,4774.54,4,0,3,2,9,309.380192,255.615792,5,3.391614,18,2.784064,1.904762
2230,154,13262.6,9,7,3,2,19,908.296249,697.062281,5,8.905126,18,11.706624,1.818182
2231,63,3978.78,5,0,2,2,15,835.389271,456.948395,5,4.590819,19,3.967416,2.631579
2233,63,2387.27,14,0,2,2,19,667.567083,383.961321,6,4.201561,18,6.838082,2.727273
2234,63,2652.52,10,0,3,2,15,275.953384,292.768299,6,1.40413,18,3.373913,1.643836
2235,63,1061.01,1,0,3,2,5,210.457954,267.176284,6,1.669732,19,2.267716,1.639344
2236,63,1326.26,5,0,3,2,19,275.765537,251.906366,6,2.74113,18,2.441542,1.967213
2237,63,3448.28,3,0,3,2,6,106.941423,98.896015,5,1.556421,18,2.000353,1.5
2238,63,3183.02,3,0,3,2,10,113.666397,78.018811,6,1.072676,19,1.73527,1.960784
2239,63,2387.27,4,0,3,2,10,343.974832,286.701849,5,2.144775,18,4.798151,1.846154
2240,18,3183.02,1,4,3,3,3,481.261426,386.68671,6,1.99979,17,4.893269,2.857143
2241,63,9283.82,4,0,2,2,7,591.701371,462.413202,5,5.196912,18,4.981203,1.935484
2242,56,17241.38,3,0,3,2,10,193.914465,149.893515,7,2.166023,18,1.382387,2.4
2253,63,9946.95,9,0,2,2,4,283.085198,277.198974,5,1.798097,17,3.622569,3.5
2254,63,5305.04,2,0,3,2,5,325.665108,285.444337,5,5.539842,18,4.644399,1.904762
2267,56,3183.02,3,0,3,2,10,198.11283,173.238682,5,2.728299,19,3.832454,1.265823
2269,63,2652.52,9,0,3,2,15,581.982709,532.446502,6,4.977277,18,7.154137,3.076923
2270,63,2652.52,5,0,2,2,1,71.71554,95.315163,6,0.134799,19,1.591941,1.923077
2271,120,11936.34,8,3,3,2,10,1588.415344,1090.965763,7,5.261382,19,15.751629,2.564103
2273,96,5305.04,6,0,3,2,15,608.127221,506.792562,6,2.186469,17,5.933198,2.592593
2275,63,5305.04,4,0,3,2,12,253.765777,242.930875,8,1.463389,18,2.70797,1.714286
2277,63,0,3,0,2,2,3,112.57765,99.263667,8,0.510764,18,1.264121,1.904762
2278,63,3448.28,3,0,2,2,3,99.49073,79.19883,6,1.874978,18,2.453745,1.282051
2280,187,31830.24,5,7,2,1,2,762.578207,726.210553,5,6.760004,19,9.158128,2.12766
2281,104,5305.04,6,0,2,2,9,315.418174,248.910818,4,2.499605,18,1.988208,2.926829
2283,204,8488.06,5,0,2,1,12,996.156207,778.760497,6,4.371985,21,6.511968,1.428571
2285,63,5305.04,4,0,2,2,12,485.177581,408.527478,5,2.640696,17,5.452572,3.181818
2286,63,9283.82,6,0,3,2,15,693.693262,593.474499,6,2.511006,17,5.593711,2.5
2289,63,2122.02,8,0,3,2,14,434.653033,369.729992,8,1.898069,18,3.834314,3.157895
2291,63,2652.52,4,0,3,2,7,623.46176,483.253828,5,3.545929,17,6.160994,2.978723
2922,120,6631.3,3,7,3,2,6,709.071172,668.000721,6,4.33033,19,6.392636,2.380952
2932,145,3183.02,5,7,3,1,19,540.786481,481.899012,8,5.311331,19,2.868236,0.909091
2964,100,5039.79,4,4,3,2,19,426.261496,472.176475,10,4.915776,18,3.355899,3.076923
2968,145,7957.56,5,4,3,2,20,520.335706,498.55264,7,8.190354,15,8.183554,2.903226
2972,145,9283.82,6,4,3,2,3,676.043544,599.364094,5,7.417054,18,6.20602,1.643836
2974,100,11936.34,4,4,3,2,20,850.344074,703.32165,7,4.383966,15,5.929171,4.615385
2980,120,17241.38,11,4,3,2,17,1049.981477,892.29485,7,7.053171,16,12.186181,2.666667
2982,100,12599.47,6,4,3,2,18,898.176816,762.706178,6,7.245013,16,6.960945,1.73913
2984,120,3713.53,5,4,3,2,15,544.089053,450.937392,6,5.874368,16,5.266606,2.38806
2988,120,2122.02,3,4,3,2,21,754.00695,686.554392,6,2.696395,16,5.935637,2.5
2990,128,3978.78,3,4,3,2,16,822.846866,691.941917,7,3.080352,16,5.754117,3.478261
2992,120,5305.04,4,4,3,2,20,655.85273,583.655749,7,6.134615,19,4.510698,1.176471
2996,100,5305.04,6,4,3,2,19,1036.992218,833.88707,6,9.486852,18,6.858283,2.4
3000,145,0,3,4,3,2,3,445.041471,486.639478,6,7.169032,20,4.610383,1.568627
3002,120,6366.05,5,4,3,2,21,482.744754,386.11723,6,4.670703,14,2.558692,1.428571
3004,120,4509.28,7,4,3,2,22,647.155689,481.304101,7,4.899244,18,6.423747,3
3006,100,14323.61,5,4,3,2,20,759.047403,549.701344,6,6.178974,15,4.776222,2
3010,120,8488.06,2,7,3,2,5,601.836121,477.952117,9,3.085264,20,7.888168,1.403509
3012,120,7161.8,4,7,3,2,5,416.659179,363.409582,4,2.277498,16,2.212585,2.5
3014,120,10610.08,2,7,3,2,4,591.748863,510.515394,6,4.086138,17,5.596016,2.5
3016,120,2572.94,2,7,3,2,14,591.775024,464.670766,5,5.849883,18,7.031394,2.181818
3020,120,8222.81,2,7,3,2,4,1207.216115,959.509143,5,12.225029,18,9.349374,2.264151
3022,120,4774.54,5,7,3,2,2,987.655249,798.202522,6,12.712889,18,8.610593,2.727273
3024,100,3183.02,7,7,3,1,9,406.610256,392.141824,5,4.923755,16,3.983398,2.857143
3026,120,3978.78,3,7,3,1,20,744.42098,560.40342,6,3.481802,18,7.303897,2.790698
3032,145,11034.48,10,7,3,1,20,681.302726,551.260312,7,3.14197,16,7.202558,2.285714
3038,120,6631.3,3,7,3,1,19,917.681881,659.201011,5,12.959502,19,5.50363,1.204819
3040,120,13262.6,3,7,3,1,21,619.695668,506.307938,5,9.690165,17,5.043461,2.089552
3042,120,7957.56,4,7,3,1,21,870.877405,645.897446,6,6.072423,17,4.59667,2.45614
3049,145,7161.8,7,7,3,1,17,773.30135,616.527208,10,5.11076,17,5.760202,3.043478
3053,120,7957.56,4,7,3,1,19,419.90063,362.957447,6,2.089593,17,3.667815,2.089552
3055,120,5305.04,4,7,3,2,1,610.999139,529.528436,6,1.98491,18,5.828113,1.111111
3057,120,9283.82,9,7,3,1,4,708.705973,572.11422,9,5.472608,19,4.927016,2.040816
3117,89,61007.96,3,7,3,2,1,618.085365,575.168893,7,2.779876,18,11.329027,2.857143
3119,89,7957.56,1,7,3,2,1,312.658421,346.391275,8,0.614617,18,2.000286,2.051282
3125,77,0,2,7,3,2,1,457.219955,426.486686,7,9.84577,21,4.475599,1.538462
3127,77,21220.16,3,7,3,2,1,535.252825,514.4241,8,2.017559,21,4.55275,1.333333
3137,89,50397.88,4,7,3,2,1,971.590198,983.06956,10,8.77779,21,10.529785,1.538462
3139,74,15915.12,1,7,3,6,1,458.633644,435.090351,7,4.617308,21,5.733154,0.9375
3141,77,23872.68,2,7,3,2,1,419.656844,419.893384,6,2.124791,21,3.992009,1.5
3147,74,37135.28,4,7,3,2,1,798.188062,747.066845,7,10.297913,20,10.305975,2.162162
3151,74,18567.64,3,7,3,6,1,395.813609,425.131866,9,3.445947,20,3.499404,1.904762
3153,74,31830.24,4,7,3,2,1,413.755192,403.581722,7,1.527846,21,3.854453,1.666667
3155,77,21220.16,2,7,3,2,1,410.684909,408.53595,7,5.823852,17,4.085778,2.5
3159,74,53050.4,2,7,3,2,1,379.660614,364.389191,8,8.313319,21,1.71337,0.952381
3163,74,38992.04,3,7,3,2,1,477.263536,444.448481,7,4.215627,18,7.67138,3.333333
3170,74,21220.16,2,7,3,6,1,712.666437,640.769406,6,9.893859,19,6.50559,2.12766
3174,74,18567.64,1,7,3,6,1,181.838896,146.144095,8,2.065545,20,1.07666,2.051282
3176,74,13262.6,2,7,3,2,1,249.380504,230.979128,6,1.718853,20,5.114472,1.481481
3178,77,39787.8,3,7,3,2,1,1075.543283,1029.91594,6,9.686245,20,14.326608,2.222222
3180,74,31830.24,2,7,3,2,1,315.461682,294.474201,8,3.108702,19,2.77654,1.818182
3184,74,14588.86,1,7,3,2,1,170.428479,156.384902,7,0.76514,19,1.754262,1.538462
3190,74,26525.2,2,7,3,2,1,344.344874,323.877655,6,10.449804,18,3.145509,2.4
3194,74,39787.8,3,7,3,2,1,589.474828,519.69283,6,6.469658,21,5.724272,1.538462
3204,160,39787.8,2,7,3,2,3,580.612716,557.865949,7,8.549096,19,8.632945,2.083333
3212,190,61007.96,2,7,3,2,1,578.37138,559.79323,7,4.958572,16,2.807263,1.176471
3220,84,31830.24,2,7,3,2,1,424.739783,387.745504,9,4.278325,19,2.723338,2.857143
3224,195,21220.16,4,7,3,2,2,597.081105,575.413441,7,7.917634,21,8.491385,0.9375
3226,185,37135.28,4,7,3,2,1,1001.467706,966.152678,7,12.185123,18,8.667078,2.068966
3230,200,26525.2,5,7,3,2,1,960.545292,926.9039,9,8.482315,17,9.579394,2.545455
3232,185,26525.2,4,7,3,2,1,591.529579,578.022361,9,3.034562,18,5.088321,3.076923
3236,195,34482.76,2,7,3,2,2,854.978518,875.429505,8,7.197586,20,2.0643,2.051282
3242,140,79575.6,4,3,3,2,1,560.272592,463.379011,6,4.399124,19,7.481972,2.083333
3246,180,10610.08,2,7,3,2,1,633.46248,593.727922,7,4.669403,19,3.006828,2.666667
3252,185,10610.08,2,7,3,2,2,176.11222,163.403899,7,1.978534,18,1.642093,2.142857
3262,180,26525.2,2,7,3,2,1,832.277363,805.195418,8,4.114416,21,5.911047,1.016949
3264,134,18567.64,2,7,3,2,1,657.435713,600.749019,8,8.966602,19,5.273705,2.564103
3272,163,0,1,7,3,2,1,469.225669,417.332452,9,1.675248,18,2.146155,1.538462
3274,110,53050.4,2,7,3,2,1,273.539984,261.152049,7,1.756029,19,0.782024,1.333333
3276,100,26525.2,2,7,3,2,2,765.130955,723.847427,8,3.131939,18,4.206705,1.818182
3278,140,39787.8,3,7,3,2,3,859.082662,823.91936,7,12.78696,19,7.214071,2.173913
3280,130,47745.36,2,7,3,2,1,806.740215,754.022805,7,5.993027,20,8.171653,1.632653
3282,180,13262.6,4,7,3,2,1,827.484016,771.341742,8,9.484051,18,10.352093,3.076923
3284,150,26525.2,2,7,3,2,2,582.551513,590.570451,7,5.208746,19,1.58904,1.481481
3288,127,23872.68,2,7,3,2,1,477.10972,460.99315,7,5.074926,17,5.765469,3.181818
3290,165,13262.6,3,7,3,2,1,757.668717,577.131731,9,5.697665,17,5.719903,2
3292,159,21220.16,2,7,3,2,2,600.064289,455.525136,7,5.432468,21,5.238903,1.016949
3298,180,66313,2,7,3,2,3,341.722337,315.089293,8,1.682973,20,2.00083,2.580645
3306,185,26525.2,4,7,3,2,2,895.353743,908.887903,9,7.956656,19,7.95212,3.225806
3326,125,31830.24,2,7,3,2,2,264.244687,251.41525,8,1.824161,18,3.522945,1.818182
3328,160,39787.8,5,7,3,2,2,454.177451,517.266293,7,4.341256,20,3.075075,2.666667
3330,190,15915.12,3,7,3,2,2,207.303653,208.939007,7,0.731121,20,1.199352,2.051282
3338,260,23872.68,3,7,3,2,1,498.942913,377.486215,8,3.593593,18,4.534714,3.157895
4048,56,14588.86,2,1,3,1,18,363.569118,295.675467,5,6.409272,18,3.05165,2
4052,56,2122.02,7,1,3,1,21,453.327921,443.769746,7,4.08059,17,5.988637,2.1875
4054,56,10610.08,2,1,3,1,6,181.307171,159.997864,10,0.310924,20,1.762195,1.481481
4056,56,7957.56,4,1,3,1,18,450.631386,395.486844,7,2.943824,17,3.776723,3.043478
4064,70,2122.02,2,1,3,1,16,291.894396,276.611318,8,2.086959,16,3.457166,2.666667
4068,56,2652.52,5,1,3,1,17,460.47926,440.906044,5,4.579018,15,3.327493,1.395349
4072,56,2652.52,2,1,3,1,17,206.71225,191.329108,7,2.111591,18,1.253588,2.608696
4078,56,13262.6,5,1,3,1,12,297.652555,196.865192,7,2.525693,18,4.327081,2.264151
4084,56,1326.26,1,1,3,1,17,563.103294,371.514351,8,5.860592,17,6.120517,2.745098
4088,56,7957.56,6,1,3,1,17,689.484981,474.721259,5,7.882687,14,8.417666,2.666667
4101,56,4774.54,6,1,3,1,18,937.386896,745.271431,6,5.804339,18,8.599112,2.068966
4105,70,742.71,2,1,3,2,11,209.217475,270.294239,6,2.332625,16,0.813438,2.909091
4107,56,1326.26,2,1,3,1,19,573.067057,477.041598,8,3.153418,19,3.430927,1.724138
4109,56,0,3,1,3,1,9,679.468713,560.465998,7,7.349722,18,7.168943,1.071429
4115,56,2652.52,2,1,3,1,10,601.89181,516.134579,6,4.651711,18,3.698996,2.857143
4127,56,5305.04,4,1,3,1,12,383.627243,310.007358,5,4.951053,16,3.436991,2.758621
4131,56,1326.26,1,0,3,1,11,289.736373,250.962614,7,1.959312,15,1.819479,1.538462
4135,56,9283.82,3,1,3,1,19,650.711059,524.817072,5,5.249605,18,4.21362,1.935484
4137,56,2652.52,5,1,3,1,19,711.408034,558.798011,6,8.66387,19,5.768722,1.315789
4143,42,4111.41,2,1,3,1,15,343.063218,317.674162,6,2.747479,18,2.19985,1.666667
4155,42,9283.82,7,1,3,1,12,664.078946,576.971946,5,6.331949,19,8.35919,1.219512
4163,70,21220.16,4,1,3,1,18,586.22482,542.380134,9,5.941273,17,3.472029,2.295082
4165,42,8222.81,4,1,3,1,17,400.747735,365.677549,5,4.310008,16,3.224571,3.076923
4169,56,1326.26,2,1,3,1,17,409.718719,375.27891,8,2.328073,16,1.289746,2.258065
4171,56,6631.3,4,1,3,1,17,566.652706,452.672682,7,3.887033,17,5.848992,2
4175,56,7161.8,4,1,3,1,1,765.064224,581.756316,10,8.270622,20,4.31725,0.963855
4177,56,1326.26,2,1,3,1,18,562.664357,495.610571,7,3.77567,15,2.971194,3.673469
4179,56,1856.76,3,1,3,1,10,640.186012,378.250971,5,4.590755,16,5.047565,3.636364
4205,56,4509.28,5,1,3,1,7,626.686948,575.145098,6,4.008508,17,5.9693,1.917808
4207,56,3978.78,4,1,3,1,15,467.690909,379.569013,9,5.397443,16,3.366807,3.636364
4487,400,79575.6,2,7,3,2,2,821.06189,821.971157,9,8.890571,19,5.625502,2.564103
4489,280,0,3,7,3,2,15,1287.552629,1102.1839,7,13.979382,18,7.415636,2.790698
4491,220,39787.8,2,4,3,2,20,877.949267,899.926996,9,10.919922,18,6.882533,2.553191
4493,200,106100.8,2,4,3,2,20,498.616882,527.545259,5,0.07336,17,4.835485,3.589744
4497,350,53050.4,3,7,3,2,20,922.813366,946.876548,8,11.672701,19,12.882496,1.538462
4536,500,39787.8,5,7,3,2,9,684.87012,421.069089,8,5.405857,19,5.701028,1.06383
4540,250,0,5,7,3,2,15,740.195384,713.555883,7,11.001085,18,6.042533,3.076923
4544,350,79575.6,3,7,3,2,28,906.40137,846.651488,9,11.724727,18,16.696121,1.690141
4546,300,78249.34,4,7,3,2,10,1511.219916,1234.670837,10,13.968543,22,13.588662,1.6
4550,220,27851.46,3,4,3,2,15,586.189037,556.568072,10,5.447447,20,5.731521,2.051282
4563,300,106100.8,1,7,3,2,25,996.098925,935.441306,8,6.958649,19,8.303756,2.325581
4565,250,79575.6,4,4,3,2,10,1103.015136,1118.733207,8,9.433397,20,8.377532,1.904762
4567,300,50397.88,2,0,3,2,25,653.937925,606.755764,10,4.445148,19,5.524638,1.785714
4630,190,0,2,0,3,2,3,580.462969,515.554694,7,7.668006,21,3.768256,1.818182
4632,86,25198.94,4,7,3,6,5,501.750258,450.072248,5,1.050936,19,8.02813,1.666667
4642,80,0,4,7,3,2,8,587.887564,508.671008,10,4.134633,20,5.635054,1.860465
4650,196,36074.27,2,7,3,6,6,1430.727578,1152.335728,7,13.715915,17,6.597471,1.818182
4654,210,22546.42,4,7,3,6,6,759.844035,670.890858,8,4.950942,19,8.759406,2.325581
4662,250,19893.9,4,7,3,2,5,584.22637,526.619731,6,8.796304,20,6.465763,1.09589
4664,190,29177.72,5,7,3,6,6,875.567194,779.601966,7,9.764695,19,9.720181,1.724138
4676,100,30503.98,4,7,3,6,4,635.464748,566.945052,6,4.983312,18,5.32543,1
4678,224,22546.42,3,0,3,6,4,423.169107,426.676117,10,2.335719,20,4.802638,1.333333
4680,300,30503.98,4,7,3,2,15,1070.22388,967.008964,7,12.316434,20,8.802733,1.333333
4686,150,14588.86,3,7,3,6,8,1137.009471,945.595396,7,5.998512,20,12.179068,1.428571
4692,96,22546.42,4,7,3,6,7,794.922954,1015.805286,6,2.745036,20,4.492482,1.333333
4706,190,25198.94,4,7,3,2,12,1066.18739,908.518624,7,12.672329,21,11.655261,1.22449
4708,250,17241.38,4,7,3,2,5,1376.051679,1176.948612,10,11.455888,21,14.595142,2.307692
4710,190,26525.2,3,7,3,6,2,581.137166,522.979848,8,9.512007,17,4.955498,2.295082
4714,70,0,3,7,3,2,7,820.801089,709.876548,6,8.557013,19,8.500883,1.369863
4720,190,22546.42,4,7,3,6,5,711.161019,617.085017,10,6.02198,19,8.110122,2.12766
4728,196,26525.2,2,7,3,2,5,737.417934,642.62997,10,7.569711,20,5.182422,1.333333
4734,160,22546.42,5,7,3,6,2,508.12857,330.526546,9,2.274332,18,3.140808,0.879121
4738,190,19893.9,5,7,3,2,3,707.860538,617.206727,6,6.421553,18,8.143748,3.076923
4746,192,21220.16,4,7,3,2,6,1401.194789,1254.875323,10,14.115509,20,12.019125,2.051282
4756,168,30503.98,3,7,3,2,4,717.129376,702.983135,6,16.71473,20,9.193585,1.333333
4766,160,31830.24,3,7,3,8,10,681.424548,642.202972,6,5.537171,21,8.966121,1.395349
4944,108,5437.67,3,0,3,6,1,248.693863,177.991703,6,1.650301,18,2.986488,2.068966
4946,81,3183.02,3,0,3,6,9,281.109825,191.984405,7,2.917808,19,4.129687,1.818182
4948,99,10610.08,4,0,3,6,5,271.860339,232.05389,10,1.661,18,4.406563,2.307692
4952,54,9283.82,2,0,3,6,1,128.082652,199.125531,10,0.987127,18,1.002126,1.875
4954,54,15915.12,6,0,3,6,1,246.040394,186.679578,5,1.894146,18,2.63475,2.264151
4956,54,3183.02,3,0,3,6,5,177.545031,128.584754,6,0.49498,19,2.361292,2.941176
4958,54,928.38,1,0,3,6,16,248.545862,136.995156,7,1.193613,19,2.923079,2.040816
4960,81,17241.38,3,0,3,6,4,519.479007,324.135845,7,2.328221,18,5.625311,2.857143
4962,81,21220.16,4,0,3,6,8,372.395391,208.740833,7,1.190685,18,3.625318,2.307692
4964,54,3978.78,3,0,3,6,9,363.673132,181.044998,6,1.121109,19,4.215688,2.564103
4970,108,5437.67,3,0,3,6,13,371.736593,209.821481,7,2.631263,18,3.911548,3.076923
4974,81,11936.34,4,0,3,6,10,714.524328,368.44678,7,3.932467,16,5.07511,3.72093
4976,54,2206.9,4,8,3,6,12,307.142577,162.033265,6,2.406657,18,3.028982,2.553191
4978,81,2387.27,9,0,3,6,15,273.942179,178.652871,10,2.349126,18,2.875795,2.4
4980,54,7957.56,6,0,3,6,12,497.854921,296.291625,6,3.956152,18,4.420071,1.846154
4982,54,4774.54,3,0,3,6,11,290.678263,172.73496,7,1.339443,18,3.978332,2.181818
4984,108,10610.08,6,0,3,6,6,466.306915,229.226954,7,1.951843,18,6.953501,2.105263
4986,81,0,4,0,3,1,5,235.247927,162.969725,7,1.118721,19,3.214068,1.923077
4988,81,7824.93,7,0,3,6,10,288.231091,182.184079,6,2.165392,19,3.42054,2.272727
4990,96,0,6,0,3,1,10,469.963088,282.931963,6,1.293639,17,6.618378,3.255814
4992,108,11140.58,4,0,3,6,7,885.595122,531.335407,6,3.124695,19,8.766598,3.333333
4994,54,5835.54,4,0,3,6,7,137.907157,102.086049,10,1.027724,18,1.609235,3
4996,54,4907.16,4,0,3,6,6,482.45923,270.167636,5,2.899529,19,7.143759,1.923077
4998,81,2652.52,3,0,3,6,10,538.310669,306.406835,7,2.692848,20,4.282205,1.481481
5004,81,10610.08,6,0,3,6,6,902.045968,523.091502,6,7.530919,20,5.640549,1.666667
5008,54,11936.34,4,0,3,6,10,734.781098,429.13718,6,4.414173,19,9.167527,1.923077
5010,54,6366.05,5,0,3,6,8,1236.335401,705.791636,5,8.53997,18,14.421695,2.307692
5024,54,0,6,0,3,6,10,972.238568,565.240895,6,2.987121,19,8.295784,3.333333
5028,54,7957.56,4,0,3,1,18,610.364793,381.45962,10,1.414576,19,6.762778,2.12766
5030,54,1458.89,4,0,3,6,18,273.525021,151.284956,8,2.133288,18,2.702211,2.608696
5032,54,15915.12,6,0,3,6,1,409.263906,314.382408,6,0.588213,17,3.1438,3.414634
5034,54,0,3,0,3,6,11,316.866548,220.114443,6,0.883548,18,2.566428,2.857143
5036,54,3183.02,3,0,3,6,5,384.036499,242.777312,7,2.512508,21,4.956476,1
5040,72,18567.64,6,0,3,2,12,1025.102245,593.412951,6,8.582024,20,7.672096,1.37931
5042,108,3978.78,2,0,3,1,1,187.690937,115.078969,10,1.490452,18,2.133507,1.37931
5050,54,7957.56,4,0,3,1,18,319.742524,173.936879,9,2.440595,18,4.585721,2.307692
5052,54,1458.89,4,0,3,6,18,360.694069,203.233998,6,2.033587,18,4.15411,3.076923
5058,54,7957.56,6,0,3,1,12,293.288699,216.829987,10,2.177209,19,3.404698,1.470588
5062,54,17241.38,3,0,3,6,4,385.956904,213.713213,7,0.690626,19,4.024368,2.272727
5064,54,21220.16,4,0,3,6,8,393.338287,222.922742,6,2.804997,19,4.388571,1.724138
5070,81,0,4,0,3,1,5,246.77474,232.167926,6,1.437709,18,2.399492,2.727273
5072,81,15915.12,2,0,3,6,1,361.951509,275.190603,5,1.66468,19,7.146673,1.5625
5078,54,6366.05,5,0,3,6,8,298.159191,153.947723,7,2.140771,18,2.392572,3.076923
2056,90,1356.78,4,4,1,4,4,110.893362,62.040711,6,1.772938,18,1.406612,1.764706
2300,143,753.77,7,4,0,1,4,226.051843,142.095619,6,1.451872,19,2.481031,1.5625
2304,126,3015.08,4,4,2,1,4,100.806158,99.26473,5,0.1363,19,1.692403,1.639344
2308,80,1005.03,10,4,0,1,4,203.391573,169.360004,6,0.936335,19,2.299047,2.040816
2334,153,2512.56,6,4,0,1,4,107.813998,118.113618,6,0.948424,18,1.724104,2.181818
2338,36,2889.45,5,4,0,4,4,158.232912,111.106435,4,0.230448,20,1.556027,1.666667
2340,60,3266.33,3,4,0,1,4,150.693413,88.6715,3,1.565668,19,1.72563,1.851852
2342,216,1381.91,4,4,0,1,4,275.519264,175.278461,10,1.154485,18,2.441498,2.068966
2344,104,4020.1,7,4,0,1,4,103.092345,76.663697,7,0.532458,19,1.29981,1.587302
2346,50,8793.97,5,4,0,5,2,169.751607,126.180969,6,1.316179,18,2.83057,1.263158
2352,168,2010.05,3,4,0,1,4,130.885413,94.466361,10,0.491342,19,1.131167,2.5
2354,49,2763.82,6,4,0,8,5,78.466947,65.13134,10,0.251963,19,0.98702,2.564103
2356,59,6281.41,5,4,0,1,4,86.578338,89.702331,6,0.045344,19,0.614425,2.173913
2362,120,0,7,4,0,1,4,121.176339,84.058862,9,0.256646,19,1.363637,2.325581
2377,63,753.77,1,4,0,1,2,105.316582,96.446947,9,0.456943,17,0.89628,0.869565
2392,78,251.26,7,4,0,1,4,86.853296,77.147424,6,0.673552,19,1.058876,1.960784
2443,63,2010.05,6,4,0,4,3,239.239147,173.268264,6,2.912077,18,2.126622,1.030928
2465,140,2512.56,2,4,0,2,4,254.886819,240.427648,6,1.323474,19,3.51065,1.449275
2481,56,1356.78,8,4,0,4,4,82.956297,66.032247,7,0.988449,16,0.548243,2.857143
2507,66,5025.13,6,4,0,4,3,130.360472,156.571433,6,0.825021,19,1.083183,2.564103
2527,60,0,3,4,0,6,4,117.561704,87.986649,7,0.914682,19,2.102197,1.666667
2921,72,2261.31,4,7,3,6,10,361.589871,199.445928,6,3.729252,18,3.598295,1.764706
2931,105,16331.66,3,7,3,6,2,627.411707,407.278095,6,5.168096,18,6.235564,1.904762
2935,80,11306.53,3,7,3,6,20,744.14988,498.975313,5,4.029851,16,8.000088,3.137255
2937,72,8040.2,3,7,3,6,18,710.084671,538.639648,7,9.737948,18,7.234892,1.875
2939,172,13819.1,8,7,3,6,21,1332.896052,812.233388,7,11.517284,17,7.39022,3.181818
2943,80,1356.78,1,7,3,6,20,936.445186,654.472553,10,5.16488,19,3.718221,2.272727
2947,72,8793.97,4,7,3,6,15,895.639733,548.193116,5,7.293536,19,10.788256,1.960784
2949,80,8793.97,4,7,3,2,12,739.897902,517.509833,7,6.694256,15,4.886825,2
2953,119,18844.22,3,7,3,6,20,1036.840241,684.389714,5,9.328847,17,8.877138,2.857143
2958,48,37688.44,4,7,3,6,20,1199.081193,1001.116865,6,12.073975,19,9.354547,2.5
2959,72,351.76,2,7,3,6,21,460.345192,406.813515,9,2.845088,18,3.784004,2.857143
2973,72,16331.66,6,7,3,6,4,693.439575,481.709973,5,6.919636,18,7.001734,1.690141
2977,72,8542.71,8,7,3,1,6,856.535159,584.272764,6,7.353414,19,7.165758,1.851852
2983,72,10552.76,5,7,3,6,19,877.314632,630.230544,7,8.171002,16,6.392893,2.222222
2989,48,17587.94,2,7,3,6,21,802.522103,502.622074,6,3.54061,17,5.320449,1.75
2991,48,13819.1,2,7,3,6,19,805.719594,524.576414,7,2.649991,16,5.513901,3.2
